vehicleId,driverId,timestamp,engineState,speed_mph,odometer_miles,fuelLevel_pct,fuelTemperature_C,engineOilPressure_psi,engineHours_hr,longitudinalAcceleration_ms2,brakePosition_pct,fuelRate_L_per_hr,idleFuelConsumed_L,fuelIntegrated_L,totalFuelConsumedLiters,fuel_drop_pct,distance_miles,miles_per_fuel_pct,is_idle,fuel_consumed_idle_L,fuel_consumed_moving_L,acceleration_abs,brake_intensity,driver_aggressiveness,engine_on_duration_sec,speed_bucket,fuel_rate_eff,refill_event,fuel_cycle,time_since_refill_sec,fuel_pct_remaining,fuel_burn_pct_per_sec,fuel_burn_pct_per_sec_smooth,fuel_time_to_empty_sec,fuel_time_to_empty_min,fuel_time_to_empty_hr,fuel_theft_flag,expected_fuel_drop,sudden_drop_trip_flag,fuel_efficiency_miles_per_pct,low_efficiency_flag,idle_fuel_flag,fuel_sensor_tamper_flag,fuel_leak_flag,consumption_rate_L_per_sec,fuel_time_to_empty_sec_v2,fuel_time_to_empty_hr_v2,fuel_per_mile,driver_fuel_efficiency_score,fuel_overheat_flag,fuel_level_alert,fuel_time_to_empty_alert
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-01 17:00:00,ON,46.65,895.26,31.28,43.9,52.1,18.0,-0.04,23,21.5,0.0,53.72,555910.6100000002,2.799999999999997,46.64999999999998,16.660714285714295,0,0.0,21.5,0.04,0.23,0.097,3600,1.0,23.5855,0,0,61200,31.28,0.000777777777777777,0.000876190476190476,35700.00000000001,595.0000000000001,9.916666666666668,0,2.631787750257663,0,16.660714285714295,0,0,0,0,0.0059722222222222225,5237.581395348837,1.4548837209302325,0.06002143622722398,0.6042944785276073,0,MEDIUM,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-01 18:00:00,ON,48.22,943.49,28.39,43.5,50.0,19.0,0.14,43,21.97,0.0,56.61,555910.6100000002,2.8900000000000006,48.23000000000002,16.688581314878896,0,0.0,21.97,0.14,0.43,0.227,3600,1.0,26.95719,0,0,64800,28.39,0.0008027777777777779,0.0008603174603174603,32999.446494464944,549.990774907749,9.166512915129152,0,2.7209243986050846,0,16.688581314878896,0,0,0,0,0.006102777777777777,4651.979972690032,1.2922166590805644,0.05992121086460708,0.32975460122699385,0,MEDIUM,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-01 19:00:00,ON,44.09,987.58,25.75,43.4,54.4,20.0,0.08,16,20.73,0.0,59.25,555910.6100000002,2.6400000000000006,44.09000000000003,16.700757575757585,0,0.0,20.73,0.08,0.16,0.104,3600,1.0,22.885920000000002,0,0,68400,25.75,0.0007333333333333334,0.0008480158730158728,30364.997660271416,506.08329433785696,8.434721572297615,0,2.487363813694759,0,16.700757575757585,0,0,0,0,0.005758333333333333,4471.78002894356,1.242161119150989,0.059877523247901986,0.25306748466257667,0,MEDIUM,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-01 20:00:00,ON,45.35,1032.93,23.02,43.1,48.2,21.0,-0.27,43,21.1,0.0,61.98,555910.6100000002,2.7300000000000004,45.35000000000002,16.611721611721617,0,0.0,21.1,0.27,0.43,0.318,3600,1.0,27.809800000000003,0,0,72000,23.02,0.0007583333333333334,0.0008202380952380951,28065.021770682153,467.7503628447026,7.795839380745043,0,2.5584474699718145,0,16.611721611721617,0,0,0,0,0.005861111111111111,3927.5829383886253,1.090995260663507,0.0601984564498346,0.8619631901840491,0,HIGH,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-01 21:00:00,ON,45.71,1078.64,20.28,42.8,48.8,22.0,-0.01,31,21.21,0.0,64.72,555910.6100000002,2.7399999999999984,45.710000000000036,16.68248175182484,0,0.0,21.21,0.01,0.31,0.1,3600,1.0,23.331000000000003,0,0,75600,20.28,0.0007611111111111106,0.0008047619047619047,25200.000000000004,420.00000000000006,7.000000000000001,0,2.578757086050974,0,16.68248175182484,0,0,0,0,0.005891666666666667,3442.1499292786425,0.9561527581329563,0.05994311966746874,0.38650306748466257,0,HIGH,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-01 22:00:00,ON,43.09,1121.73,17.7,42.7,47.0,23.0,0.28,13,20.43,0.0,67.3,555910.6100000002,2.580000000000002,43.08999999999992,16.701550387596857,0,0.0,20.43,0.28,0.13,0.23500000000000001,3600,1.0,25.231050000000003,0,0,79200,17.7,0.0007166666666666672,0.0007777777777777776,22757.142857142862,379.2857142857144,6.321428571428573,0,2.430948213474867,0,16.701550387596857,0,0,0,0,0.0056749999999999995,3118.9427312775333,0.8663729809104259,0.059874680900441096,0.25,0,HIGH,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-01 23:00:00,ON,48.32,1170.05,54.86,42.8,51.5,24.0,0.49,2,22.0,0.0,70.2,555910.6100000002,0.0,48.319999999999936,0.0,0,0.0,22.0,0.49,0.02,0.349,3600,1.0,29.678,1,1,0,54.86,0.0,0.0006499999999999999,84400.00000000001,1406.666666666667,23.44444444444445,0,2.72600180262487,0,0.0,0,0,0,0,0.006111111111111111,8977.090909090908,2.493636363636363,0.0,0.02223926380368098,0,LOW,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 00:00:00,ON,49.0,1219.05,51.92,42.5,53.7,25.0,0.4,9,22.2,0.0,73.14,555910.6100000002,2.9399999999999977,49.0,16.66666666666668,0,0.0,22.2,0.4,0.09,0.307,3600,1.0,29.015399999999996,0,1,3600,51.92,0.0008166666666666661,0.0006555555555555556,79200.0,1320.0,22.0,0,2.764364410774396,0,16.66666666666668,0,0,0,0,0.006166666666666667,8419.45945945946,2.338738738738739,0.059999999999999956,0.5429447852760736,0,LOW,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 01:00:00,ON,42.3,1261.36,49.39,42.4,50.0,26.0,0.46,0,20.19,0.0,75.68,555910.6100000002,2.530000000000001,42.309999999999945,16.723320158102737,0,0.0,20.19,0.46,0.0,0.322,3600,1.0,26.691180000000003,0,1,7200,49.39,0.0007027777777777781,0.0006412698412698412,77019.0594059406,1283.65099009901,21.394183168316832,0,2.3869440453033577,0,16.723320158102737,0,0,0,0,0.005608333333333334,8806.537890044576,2.446260525012382,0.05979673835972594,0.18251533742331288,0,LOW,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 02:00:00,ON,40.52,1301.87,46.95,42.6,49.0,27.0,0.08,47,19.65,0.0,78.11,555910.6100000002,2.4399999999999977,40.50999999999999,16.602459016393453,0,0.0,19.65,0.08,0.47,0.19699999999999998,3600,1.0,23.52105,0,1,10800,46.95,0.0006777777777777771,0.0006333333333333332,74131.57894736844,1235.526315789474,20.5921052631579,0,2.285395964907566,0,16.602459016393453,0,0,0,0,0.005458333333333333,8601.526717557252,2.3893129770992365,0.06023204147124163,0.8773006134969326,0,LOW,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 03:00:00,ON,43.88,1345.75,44.32,42.3,49.4,28.0,0.09,40,20.66,0.0,80.74,555910.6100000002,2.6300000000000026,43.88000000000011,16.684410646387857,0,0.0,20.66,0.09,0.4,0.183,3600,1.0,24.44078,0,1,14400,44.32,0.0007305555555555562,0.0006293650793650793,70420.17654476671,1173.6696090794453,19.56116015132409,0,2.4755165376485873,0,16.684410646387857,0,0,0,0,0.005738888888888889,7722.749273959342,2.1452081316553726,0.059936189608021787,0.3665644171779141,0,MEDIUM,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 04:00:00,ON,51.36,1397.11,41.24,42.3,49.6,29.0,0.25,40,22.91,0.0,83.83,555910.6100000002,3.0799999999999983,51.3599999999999,16.675324675324653,0,0.0,22.91,0.25,0.4,0.295,3600,1.0,29.66845,0,1,18000,41.24,0.000855555555555555,0.0006428571428571428,64151.11111111112,1069.1851851851852,17.819753086419755,0,2.89750522729332,0,16.675324675324653,0,0,0,0,0.0063638888888888885,6480.314273243126,1.8000872981230907,0.059968847352025005,0.45245398773006135,0,MEDIUM,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 05:00:00,ON,52.98,1450.09,38.06,42.5,46.6,30.0,0.33,47,23.39,0.0,87.01,555910.6100000002,3.1799999999999997,52.98000000000002,16.660377358490575,0,0.0,23.39,0.33,0.47,0.372,3600,1.0,32.09108,0,1,21600,38.06,0.0008833333333333333,0.0006666666666666666,57090.00000000001,951.5000000000001,15.858333333333336,0,2.9888984996495416,0,16.660377358490575,0,0,0,0,0.006497222222222223,5857.8879863189395,1.6271911073108165,0.06002265005662512,0.6088957055214724,0,MEDIUM,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 06:00:00,ON,50.22,1500.31,35.05,42.5,53.7,31.0,-0.03,41,22.57,0.0,90.02,555910.6100000002,3.010000000000005,50.22000000000003,16.68438538205978,0,0.0,22.57,0.03,0.41,0.144,3600,1.0,25.820079999999997,0,1,25200,35.05,0.0008361111111111126,0.0007861111111111112,44586.57243816253,743.1095406360422,12.385159010600704,0,2.833191443042658,0,16.68438538205978,0,0,0,0,0.006269444444444445,5590.607000443066,1.5529463890119628,0.05993628036638796,0.36809815950920244,0,MEDIUM,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 07:00:00,ON,53.33,1553.64,31.85,41.8,53.1,32.0,0.04,10,23.5,0.0,93.22,555910.6100000002,3.1999999999999957,53.330000000000155,16.66562500000007,0,0.0,23.5,0.04,0.1,0.057999999999999996,3600,1.0,24.863,0,1,28800,31.85,0.0008888888888888877,0.0007964285714285714,39991.03139013453,666.5171898355754,11.108619830592925,0,3.008643959726509,0,16.66562500000007,0,0,0,0,0.006527777777777778,4879.148936170212,1.3553191489361702,0.0600037502343894,0.5613496932515337,0,MEDIUM,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 08:00:00,ON,45.95,1599.59,29.09,41.3,49.7,33.0,0.21,26,21.28,0.0,95.98,555910.6100000002,2.7600000000000016,45.94999999999982,16.648550724637605,0,0.0,21.28,0.21,0.26,0.22499999999999998,3600,1.0,26.068000000000005,0,1,32400,29.09,0.0007666666666666671,0.0008055555555555557,36111.72413793103,601.8620689655171,10.031034482758619,0,2.5922968301037344,0,16.648550724637605,0,0,0,0,0.005911111111111112,4921.240601503759,1.3670112781954884,0.060065288356909954,0.6932515337423313,0,MEDIUM,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 09:00:00,ON,45.92,1645.51,26.34,42.0,51.5,34.0,0.37,32,21.28,0.0,98.73,555910.6100000002,2.75,45.92000000000007,16.698181818181844,0,0.0,21.28,0.37,0.32,0.355,3600,1.0,28.834400000000002,0,1,36000,26.34,0.0007638888888888889,0.000817857142857143,32206.1135371179,536.768558951965,8.946142649199416,0,2.590604362097152,0,16.698181818181844,0,0,0,0,0.005911111111111112,4456.015037593985,1.237781954887218,0.05988675958188144,0.2714723926380368,0,MEDIUM,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 10:00:00,ON,38.54,1684.05,24.02,42.6,53.5,35.0,0.04,22,19.06,0.0,101.04,555910.6100000002,2.3200000000000003,38.539999999999964,16.612068965517224,0,0.0,19.06,0.04,0.22,0.094,3600,1.0,20.85164,0,1,39600,24.02,0.0006444444444444446,0.0008055555555555557,29817.931034482754,496.96551724137925,8.282758620689654,0,2.17425723247439,0,16.612068965517224,0,0,0,0,0.0052944444444444445,4536.831059811123,1.260230849947534,0.06019719771665808,0.8604294478527608,0,HIGH,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 11:00:00,ON,44.73,1728.78,21.34,42.8,51.9,36.0,-0.3,17,20.92,0.0,103.73,555910.6100000002,2.6799999999999997,44.73000000000002,16.690298507462696,0,0.0,20.92,0.3,0.17,0.261,3600,1.0,26.380120000000005,0,1,43200,21.34,0.0007444444444444444,0.0007896825396825399,27023.517587939692,450.3919597989949,7.506532663316581,0,2.523469797835485,0,16.690298507462696,0,0,0,0,0.0058111111111111115,3672.2753346080303,1.0200764818355639,0.059915045830538756,0.3098159509202454,0,HIGH,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 12:00:00,ON,50.34,1779.12,18.32,43.2,52.0,37.0,-0.26,29,22.6,0.0,106.75,555910.6100000002,3.0199999999999996,50.33999999999992,16.668874172185404,0,0.0,22.6,0.26,0.29,0.269,3600,1.0,28.679400000000005,0,1,46800,18.32,0.0008388888888888888,0.0007833333333333336,23387.234042553184,389.78723404255305,6.496453900709218,0,2.8399613150690377,0,16.668874172185404,0,0,0,0,0.006277777777777778,2918.2300884955753,0.8106194690265487,0.059992054032578554,0.5153374233128835,0,HIGH,MEDIUM
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 13:00:00,ON,56.69,1835.81,51.37,43.6,55.2,38.0,-0.05,44,24.51,0.0,110.15,555910.6100000002,0.0,56.690000000000055,0.0,0,0.0,24.51,0.05,0.44,0.167,3600,1.0,28.603170000000002,1,2,0,51.37,0.0,0.0006638888888888889,77377.40585774058,1289.623430962343,21.493723849372383,0,3.1982003764653193,0,0.0,0,0,0,0,0.006808333333333334,7545.16523867809,2.095879232966136,0.0,0.02223926380368098,0,LOW,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 14:00:00,ON,50.62,1886.43,48.33,43.3,52.1,39.0,0.15,49,22.68,0.0,113.19,555910.6100000002,3.039999999999999,50.62000000000012,16.651315789473728,0,0.0,22.68,0.15,0.49,0.252,3600,1.0,28.39536,0,2,3600,48.33,0.0008444444444444442,0.0006575396825396825,73501.26735063367,1225.021122510561,20.417018708509353,0,2.855757683130617,0,16.651315789473728,0,0,0,0,0.0063,7671.428571428572,2.130952380952381,0.060055314105096645,0.6794478527607362,0,LOW,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 15:00:00,ON,49.6,1936.03,45.36,43.3,50.4,40.0,-0.34,30,22.38,0.0,116.16,555910.6100000002,2.969999999999999,49.59999999999991,16.700336700336678,0,0.0,22.38,0.34,0.3,0.32799999999999996,3600,1.0,29.720639999999996,0,2,7200,45.36,0.0008249999999999997,0.0006658730158730158,68121.09654350419,1135.351609058403,18.92252681764005,0,2.798213770906322,0,16.700336700336678,0,0,0,0,0.006216666666666666,7296.514745308311,2.026809651474531,0.0598790322580646,0.25766871165644173,0,LOW,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 16:00:00,ON,52.46,1988.5,42.21,42.8,46.6,41.0,-0.43,17,23.24,0.0,119.31,555910.6100000002,3.1499999999999986,52.47000000000003,16.657142857142873,0,0.0,23.24,0.43,0.17,0.352,3600,1.0,31.420479999999994,0,2,10800,42.21,0.0008749999999999996,0.0006817460317460316,61914.55180442376,1031.909196740396,17.198486612339934,0,2.9601265435374002,0,16.657142857142873,0,0,0,0,0.0064555555555555555,6538.55421686747,1.816265060240964,0.06003430531732413,0.6380368098159509,0,MEDIUM,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 17:00:00,ON,46.17,2034.67,39.44,41.9,45.6,42.0,-0.16,25,21.35,0.0,122.08,555910.6100000002,2.770000000000003,46.17000000000007,16.66787003610109,0,0.0,21.35,0.16,0.25,0.187,3600,1.0,25.342450000000003,0,2,14400,39.44,0.0007694444444444453,0.0006996031746031746,56374.815655133294,939.5802609188883,15.659671015314803,0,2.6047082621521236,0,16.66787003610109,0,0,0,0,0.005930555555555556,6650.304449648711,1.8473067915690864,0.05999566818280266,0.5337423312883436,0,MEDIUM,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 18:00:00,ON,41.44,2076.1,36.95,41.4,46.2,43.0,0.11,11,19.93,0.0,124.57,555910.6100000002,2.489999999999995,41.429999999999836,16.638554216867437,0,0.0,19.93,0.11,0.11,0.11,3600,1.0,22.122300000000003,0,2,18000,36.95,0.0006916666666666652,0.0006920634920634919,53391.05504587158,889.850917431193,14.830848623853218,0,2.3372983171098523,0,16.638554216867437,0,0,0,0,0.0055361111111111114,6674.360260913197,1.8539889613647769,0.0601013758146272,0.7607361963190185,0,MEDIUM,LOW
VEH_003,68b89b2d4f65cd554d7512ab,2025-11-02 19:00:00,ON,34.63,2110.73,63.63,41.5,47.8,44.0,-0.37,28,17.89,0.0,126.64,555910.6100000002,0.0,34.63000000000011,0.0,0,0.0,17.89,0.37,0.28,0.343,3600,1.0,24.02627,1,3,0,63.63,0.0,0.000572222222222222,111198.05825242723,1853.3009708737873,30.88834951456312,0,1.9536722356146454,0,0.0,0,0,0,0,0.004969444444444445,12804.24818334265,3.5567356064840694,0.0,0.02223926380368098,0,LOW,LOW
