vehicleId,driverId,timestamp,engineState,speed_mph,odometer_miles,fuelLevel_pct,fuelTemperature_C,engineOilPressure_psi,engineHours_hr,longitudinalAcceleration_ms2,brakePosition_pct,fuelRate_L_per_hr,idleFuelConsumed_L,fuelIntegrated_L,totalFuelConsumedLiters,fuel_drop_pct,distance_miles,miles_per_fuel_pct,is_idle,fuel_consumed_idle_L,fuel_consumed_moving_L,acceleration_abs,brake_intensity,driver_aggressiveness,engine_on_duration_sec,speed_bucket,fuel_rate_eff,refill_event,fuel_cycle,time_since_refill_sec,fuel_pct_remaining,fuel_burn_pct_per_sec,fuel_burn_pct_per_sec_smooth,fuel_time_to_empty_sec,fuel_time_to_empty_min,fuel_time_to_empty_hr,fuel_theft_flag,expected_fuel_drop,sudden_drop_trip_flag,fuel_efficiency_miles_per_pct,low_efficiency_flag,idle_fuel_flag,fuel_sensor_tamper_flag,fuel_leak_flag,consumption_rate_L_per_sec,fuel_time_to_empty_sec_v2,fuel_time_to_empty_hr_v2,fuel_per_mile,driver_fuel_efficiency_score,fuel_overheat_flag,fuel_level_alert,fuel_time_to_empty_alert
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 13:00,ON,34.16,528.82,53.27,40.8,44.1,14,0.23,42,17.75,0,31.73,424890.97,2.05,34.16,16.66341463,0,0,17.75,0.23,0.42,0.287,3600,1,22.84425,0,0,46800,53.27,0.000569444,0.000567857,93808.80503,1563.480084,26.0580014,0,1.95209402,0,16.66341463,0,0,0,0,0.004930556,10804.05634,3.001126761,0.06001171,0.533230294,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 14:00,ON,26.25,555.07,51.7,40.8,42.7,15,-0.12,11,15.37,0,33.3,424890.97,1.57,26.25,16.71974522,0,0,15.37,0.12,0.11,0.117,3600,0,17.16829,0,0,50400,51.7,0.000436111,0.000546032,94683.13953,1578.052326,26.30087209,0,1.500072249,0,16.71974522,0,0,0,0,0.004269444,12109.30384,3.363695511,0.059809524,0.238021638,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 15:00,ON,27.14,582.21,50.07,40.7,44.9,16,-0.24,6,15.64,0,34.93,424890.97,1.63,27.14,16.65030675,0,0,15.64,0.24,0.06,0.186,3600,0,18.54904,0,0,54000,50.07,0.000452778,0.000510317,98115.39658,1635.25661,27.25427683,0,1.550931841,0,16.65030675,0,0,0,0,0.004344444,11525.06394,3.20140665,0.060058954,0.652241113,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 16:00,ON,31.12,613.33,48.2,40.1,46.9,17,0.1,0,16.84,0,36.8,424890.97,1.87,31.12,16.64171123,0,0,16.84,0.1,0,0.07,3600,1,18.0188,0,0,57600,48.2,0.000519444,0.000498413,96707.00637,1611.783439,26.86305732,0,1.778371367,0,16.64171123,0,0,0,0,0.004677778,10304.038,2.862232779,0.060089974,0.717156105,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 17:00,ON,27.51,640.84,46.55,40.4,44,18,-0.22,43,15.75,0,38.45,424890.97,1.65,27.51,16.67272727,0,0,15.75,0.22,0.43,0.283,3600,0,20.20725,0,0,61200,46.55,0.000458333,0.000486508,95681.89233,1594.698206,26.57830343,0,1.572075717,0,16.67272727,0,0,0,0,0.004375,10640,2.955555556,0.05997819,0.469860896,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 18:00,ON,20.31,661.14,45.33,40.3,34.9,19,-0.43,38,13.59,0,39.67,424890.97,1.22,20.3,16.63934426,0,0,13.59,0.43,0.38,0.415,3600,0,19.22985,0,0,64800,45.33,0.000338889,0.00047381,95671.35678,1594.522613,26.57537688,0,1.160055873,0,16.63934426,0,0,0,0,0.003775,12007.94702,3.335540839,0.060098522,0.726429675,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 19:00,ON,16.14,677.29,44.36,40,40.1,20,0.15,16,12.34,0,40.64,424890.97,0.97,16.15,16.64948454,0,0,12.34,0.15,0.16,0.153,3600,0,14.22802,0,0,68400,44.36,0.000269444,0.000434921,101995.6204,1699.927007,28.33211679,0,0.922901593,0,16.64948454,0,0,0,0,0.003427778,12941.32901,3.594813614,0.06006192,0.664605873,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 20:00,ON,17.63,694.92,43.3,40,46.2,21,-0.41,3,12.79,0,41.7,424890.97,1.06,17.63,16.63207547,0,0,12.79,0.41,0.03,0.296,3600,0,16.57584,0,0,72000,43.3,0.000294444,0.000395635,109444.333,1824.072217,30.40120361,0,1.007477095,0,16.63207547,0,0,0,0,0.003552778,12187.6466,3.385457389,0.060124787,0.761978362,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 21:00,ON,19.46,714.38,42.14,39.6,42.9,22,0.38,21,13.34,0,42.86,424890.97,1.16,19.46,16.77586207,0,0,13.34,0.38,0.21,0.329,3600,0,17.72886,0,0,75600,42.14,0.000322222,0.000379365,111080.3347,1851.338912,30.85564854,0,1.112053561,0,16.77586207,0,0,0,0,0.003705556,11372.11394,3.15892054,0.059609455,0.145285935,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 22:00,ON,13.5,727.88,41.33,39.6,40,23,-0.09,42,11.55,0,43.67,424890.97,0.81,13.5,16.66666667,0,0,11.55,0.09,0.42,0.189,3600,0,13.73295,0,0,79200,41.33,0.000225,0.000346825,119166.5904,1986.10984,33.10183066,0,0.771465728,0,16.66666667,0,0,0,0,0.003208333,12882.07792,3.578354978,0.06,0.511591963,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,01/11/2025 23:00,ON,19.1,746.98,40.18,40.2,44.9,24,-0.38,42,13.23,0,44.82,424890.97,1.15,19.1,16.60869565,0,0,13.23,0.38,0.42,0.392,3600,0,18.41616,0,0,82800,40.18,0.000319444,0.000318254,126251.3716,2104.189526,35.06982544,0,1.091481141,0,16.60869565,0,0,0,0,0.003675,10933.33333,3.037037037,0.060209424,0.825347759,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 0:00,ON,20.61,767.59,38.94,39.8,38.5,25,-0.08,25,13.68,0,46.06,424890.97,1.24,20.61,16.62096774,0,0,13.68,0.08,0.25,0.131,3600,0,15.47208,0,0,86400,38.94,0.000344444,0.000301984,128947.1748,2149.11958,35.81865966,0,1.177771012,0,16.62096774,0,0,0,0,0.0038,10247.36842,2.846491228,0.060164968,0.789799073,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 1:00,ON,15.32,782.92,38.02,39.8,39.6,26,0.18,3,12.1,0,46.98,424890.97,0.92,15.33,16.66304348,0,0,12.1,0.18,0.03,0.135,3600,0,13.7335,0,0,90000,38.02,0.000255556,0.000290079,131067.5787,2184.459644,36.40766074,0,0.876042193,0,16.66304348,0,0,0,0,0.003361111,11311.73554,3.14214876,0.060013046,0.537867079,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 2:00,ON,20.96,803.87,36.77,39.7,38.1,27,-0.38,3,13.79,0,48.23,424890.97,1.25,20.95,16.76,0,0,13.79,0.38,0.03,0.275,3600,0,17.58225,0,0,93600,36.77,0.000347222,0.00030119,122082.2134,2034.703557,33.91172596,0,1.197200519,0,16.76,0,0,0,0,0.003830556,9599.129804,2.666424946,0.059665871,0.166924266,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 3:00,ON,27.57,831.44,35.11,39.4,42.3,28,-0.18,19,15.77,0,49.89,424890.97,1.66,27.57,16.60843373,0,0,15.77,0.18,0.19,0.183,3600,0,18.65591,0,0,97200,35.11,0.000461111,0.000325,108030.7692,1800.512821,30.00854701,0,1.575504454,0,16.60843373,0,0,0,0,0.004380556,8014.965124,2.226379201,0.060210374,0.833075734,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 4:00,ON,24.7,856.14,33.63,40.3,42.1,29,-0.21,15,14.91,0,51.37,424890.97,1.48,24.7,16.68918919,0,0,14.91,0.21,0.15,0.192,3600,0,17.77272,0,0,100800,33.63,0.000411111,0.000337698,99585.89894,1659.764982,27.66274971,0,1.411496554,0,16.68918919,0,0,0,0,0.004141667,8119.919517,2.255533199,0.059919028,0.344667697,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 5:00,ON,20.58,876.72,32.4,40.8,41.1,30,-0.17,8,13.67,0,52.6,424890.97,1.23,20.58,16.73170732,0,0,13.67,0.17,0.08,0.143,3600,0,15.62481,0,0,104400,32.4,0.000341667,0.000354365,91431.13102,1523.852184,25.39753639,0,1.176056643,0,16.73170732,0,0,0,0,0.003797222,8532.553036,2.370153621,0.059766764,0.210200927,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 6:00,ON,27.19,903.92,30.77,40.7,42.8,31,0.17,19,15.66,0,54.23,424890.97,1.63,27.2,16.68711656,0,0,15.66,0.17,0.19,0.176,3600,0,18.41616,0,0,108000,30.77,0.000452778,0.000373413,82402.1254,1373.368757,22.88947928,0,1.554360578,0,16.68711656,0,0,0,0,0.00435,7073.563218,1.964878672,0.059926471,0.355486862,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 7:00,ON,34.22,938.13,28.71,40.7,45.4,32,-0.29,10,17.77,0,56.29,424890.97,2.06,34.21,16.60679612,0,0,17.77,0.29,0.1,0.233,3600,1,21.91041,0,0,111600,28.71,0.000572222,0.000405952,70722.58065,1178.709677,19.64516129,0,1.954951301,0,16.60679612,0,0,0,0,0.004936111,5816.31964,1.615644344,0.060216311,0.834621329,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 8:00,ON,37.12,975.26,26.48,39.9,46.8,33,-0.23,10,18.64,0,58.52,424890.97,2.23,37.13,16.65022422,0,0,18.64,0.23,0.1,0.191,3600,1,22.20024,0,0,115200,26.48,0.000619444,0.000457937,57824.61005,963.7435009,16.06239168,0,2.12181648,0,16.65022422,0,0,0,0,0.005177778,5114.16309,1.420600858,0.060059251,0.653786708,0,MEDIUM,MEDIUM
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 9:00,ON,40.33,1015.59,24.06,40.1,46.2,34,-0.06,14,19.6,0,60.94,424890.97,2.42,40.33,16.66528926,0,0,19.6,0.06,0.14,0.084,3600,1,21.2464,0,0,118800,24.06,0.000672222,0.000504365,47703.54052,795.0590087,13.25098348,0,2.304682431,0,16.66528926,0,0,0,0,0.005444444,4419.183673,1.22755102,0.060004959,0.517774343,0,HIGH,MEDIUM
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 10:00,ON,35.09,1050.68,37.15,40.7,46.7,35,0.08,45,18.03,0,63.04,424890.97,0,35.09,0,0,0,18.03,0.08,0.45,0.191,3600,1,21.47373,1,1,0,37.15,0,0.000438492,84722.17195,1412.036199,23.53393665,0,2.005239437,0,0,0,0,0,0,0.005008333,7417.637271,2.060454798,0,0.020092736,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 11:00,ON,34.72,1085.4,35.07,40.7,44.1,36,-0.15,4,17.92,0,65.12,424890.97,2.08,34.72,16.69230769,0,0,17.92,0.15,0.04,0.117,3600,1,20.01664,0,1,3600,35.07,0.000577778,0.000462302,75859.57082,1264.32618,21.072103,0,1.984095561,0,16.69230769,0,0,0,0,0.004977778,7045.3125,1.95703125,0.059907834,0.330757342,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 12:00,ON,35.13,1120.53,32.96,40.7,52.5,37,-0.07,49,18.04,0,67.23,424890.97,2.11,35.13,16.6492891,0,0,18.04,0.07,0.49,0.196,3600,1,21.57584,0,1,7200,32.96,0.000586111,0.000497222,66288.26816,1104.804469,18.41340782,0,2.007525261,0,16.6492891,0,0,0,0,0.005011111,6577.383592,1.827050998,0.060062625,0.666151468,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 13:00,ON,42.94,1163.47,51.43,40.2,51.5,38,0.16,4,20.38,0,69.81,424890.97,0,42.94,0,0,0,20.38,0.16,0.04,0.124,3600,1,22.90712,1,2,0,51.43,0,0.00043254,118902.3853,1981.706422,33.02844037,0,2.453832471,0,0,0,0,0,0,0.005661111,9084.789009,2.523552502,0,0.020092736,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 14:00,ON,35.77,1199.24,49.29,41.3,46,39,0.31,45,18.23,0,71.95,424890.97,2.14,35.77,16.71495327,0,0,18.23,0.31,0.45,0.352,3600,1,24.64696,0,2,3600,49.29,0.000594444,0.000435714,113124.5902,1885.409836,31.42349727,0,2.044098451,0,16.71495327,0,0,0,0,0.005063889,9733.625891,2.70378497,0.05982667,0.251931994,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 15:00,ON,30.99,1230.23,47.43,41.6,45.7,40,0.19,32,16.8,0,73.81,424890.97,1.86,30.99,16.66129032,0,0,16.8,0.19,0.32,0.229,3600,1,20.6472,0,2,7200,47.43,0.000516667,0.000421032,112651.8379,1877.530631,31.29217719,0,1.770942438,0,16.66129032,0,0,0,0,0.004666667,10163.57143,2.823214286,0.060019361,0.551777434,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 16:00,ON,28.7,1258.94,45.7,41.8,39,41,0.46,21,16.11,0,75.54,424890.97,1.73,28.71,16.59537572,0,0,16.11,0.46,0.21,0.385,3600,0,22.31235,0,2,10800,45.7,0.000480556,0.000393651,116092.7419,1934.879032,32.24798387,0,1.640650448,0,16.59537572,0,0,0,0,0.004475,10212.2905,2.836747362,0.06025775,0.86244204,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 17:00,ON,23.54,1282.47,44.29,41.5,41.7,42,-0.01,32,14.56,0,76.95,424890.97,1.41,23.53,16.68794326,0,0,14.56,0.01,0.32,0.103,3600,0,16.05968,0,2,14400,44.29,0.000391667,0.000449603,98509.09091,1641.818182,27.36363636,0,1.344636191,0,16.68794326,0,0,0,0,0.004044444,10950.82418,3.041895604,0.059923502,0.350850077,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 18:00,ON,21.42,1303.89,43.01,41.7,42.1,43,-0.24,2,13.92,0,78.23,424890.97,1.28,21.42,16.734375,0,0,13.92,0.24,0.02,0.174,3600,0,16.34208,0,2,18000,43.01,0.000355556,0.000417857,102929.9145,1715.498575,28.59164292,0,1.224058955,0,16.734375,0,0,0,0,0.003866667,11123.27586,3.089798851,0.059757236,0.204018547,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 19:00,ON,25.84,1329.74,41.46,42.1,38.4,44,0.35,20,15.25,0,79.78,424890.97,1.55,25.85,16.67741935,0,0,15.25,0.35,0.2,0.305,3600,0,19.90125,0,2,21600,41.46,0.000430556,0.000395635,104793.5807,1746.559679,29.10932798,0,1.477214005,0,16.67741935,0,0,0,0,0.004236111,9787.278689,2.718688525,0.059961315,0.42812983,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 20:00,ON,19.58,1349.31,40.28,42.1,40.4,45,0.08,17,13.37,0,80.96,424890.97,1.18,19.57,16.58474576,0,0,13.37,0.08,0.17,0.107,3600,0,14.80059,0,2,25200,40.28,0.000327778,0.00044246,91036.41256,1517.273543,25.28789238,0,1.118339578,0,16.58474576,0,0,0,0,0.003713889,10845.77412,3.012715034,0.060296372,0.879443586,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 21:00,ON,24.59,1373.9,38.81,42.7,42,46,0.38,23,14.88,0,82.43,424890.97,1.47,24.59,16.72789116,0,0,14.88,0.38,0.23,0.335,3600,0,19.8648,0,2,28800,38.81,0.000408333,0.000415873,93321.75573,1555.362595,25.92270992,0,1.405210537,0,16.72789116,0,0,0,0,0.004133333,9389.516129,2.608198925,0.059780399,0.217928903,0,MEDIUM,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 22:00,ON,29.06,1402.96,74.84,43,47.3,47,0.35,3,16.22,0,84.18,424890.97,0,29.06,0,0,0,16.22,0.35,0.03,0.254,3600,0,20.33988,1,3,0,74.84,0,0.000342063,218789.7912,3646.49652,60.774942,0,1.660651412,0,0,0,0,0,0,0.004505556,16610.60419,4.61405672,0,0.020092736,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,02/11/2025 23:00,ON,25.48,1428.44,73.31,43,43.4,48,-0.48,29,15.14,0,85.71,424890.97,1.53,25.48,16.65359477,0,0,15.14,0.48,0.29,0.423,3600,0,21.54422,0,3,3600,73.31,0.000425,0.000334127,219407.601,3656.793349,60.94655582,0,1.45607013,0,16.65359477,0,0,0,0,0.004205556,17431.7041,4.842140026,0.060047096,0.622874807,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,03/11/2025 0:00,ON,24.46,1452.9,71.85,43.5,37.7,49,0.28,35,14.84,0,87.17,424890.97,1.46,24.46,16.75342466,0,0,14.84,0.28,0.35,0.301,3600,0,19.30684,0,3,7200,71.85,0.000405556,0.000336111,213768.595,3562.809917,59.38016529,0,1.397781608,0,16.75342466,0,0,0,0,0.004122222,17429.91914,4.841644205,0.059689289,0.173106646,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,03/11/2025 1:00,ON,21.7,1474.6,70.54,43.8,39.3,50,0.35,31,14.01,0,88.48,424890.97,1.31,21.7,16.5648855,0,0,14.01,0.35,0.31,0.338,3600,0,18.74538,0,3,10800,70.54,0.000363889,0.000337302,209130.3529,3485.505882,58.09176471,0,1.240059726,0,16.5648855,0,0,0,0,0.003891667,18125.91006,5.034975018,0.060368664,0.897990726,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,03/11/2025 2:00,ON,24.5,1499.1,69.07,43.9,37.9,51,-0.37,43,14.85,0,89.95,424890.97,1.47,24.5,16.66666667,0,0,14.85,0.37,0.43,0.388,3600,0,20.6118,0,3,14400,69.07,0.000408333,0.000334127,206717.8147,3445.296912,57.4216152,0,1.400067432,0,16.66666667,0,0,0,0,0.004125,16744.24242,4.651178451,0.06,0.514683153,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,03/11/2025 3:00,ON,29.82,1528.91,67.28,43.5,44.9,52,-0.09,15,16.45,0,91.73,424890.97,1.79,29.81,16.65363128,0,0,16.45,0.09,0.15,0.108,3600,0,18.2266,0,3,18000,67.28,0.000497222,0.000358333,187758.1395,3129.302326,52.15503876,0,1.703510619,0,16.65363128,0,0,0,0,0.004569444,14723.89058,4.089969605,0.060046964,0.621329212,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,03/11/2025 4:00,ON,23.33,1552.24,65.88,43.7,45,53,-0.2,6,14.5,0,93.13,424890.97,1.4,23.33,16.66428571,0,0,14.5,0.2,0.06,0.158,3600,0,16.791,0,3,21600,65.88,0.000388889,0.000355556,185287.5,3088.125,51.46875,0,1.333207069,0,16.66428571,0,0,0,0,0.004027778,16356.41379,4.543448276,0.060008573,0.522411128,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,03/11/2025 5:00,ON,20.71,1572.95,64.64,43.5,39.4,54,0.07,33,13.71,0,94.38,424890.97,1.24,20.71,16.7016129,0,0,13.71,0.07,0.33,0.148,3600,0,15.73908,0,3,25200,64.64,0.000344444,0.000404762,159698.8235,2661.647059,44.36078431,0,1.183485572,0,16.7016129,0,0,0,0,0.003808333,16973.30416,4.71480671,0.059874457,0.29366306,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,03/11/2025 6:00,ON,23.6,1596.56,63.23,43.8,47.9,55,0.2,46,14.58,0,95.79,424890.97,1.41,23.61,16.74468085,0,0,14.58,0.2,0.46,0.278,3600,0,18.63324,0,3,28800,63.23,0.000391667,0.0004,158075,2634.583333,43.90972222,0,1.34920784,0,16.74468085,0,0,0,0,0.00405,15612.34568,4.336762689,0.059720457,0.185471406,0,LOW,LOW
VEH_009,68b89b2d4f65cd554d7512ab,03/11/2025 7:00,ON,29.45,1626.01,61.46,44.1,43.1,56,-0.23,48,16.34,0,97.56,424890.97,1.77,29.45,16.63841808,0,0,16.34,0.23,0.48,0.305,3600,0,21.3237,0,3,32400,61.46,0.000491667,0.000412302,149065.64,2484.427334,41.40712223,0,1.682938199,0,16.63841808,0,0,0,0,0.004538889,13540.75887,3.761321909,0.060101868,0.732612056,0,LOW,LOW
